ISIN,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,Unnamed: 13
INE790B01024,KCPSUGIND,EQ,15.0,15.25,14.85,14.95,15.0,15.1,28103.0,422103.6,22-JUN-2011,95.0,
INE389H01022,KEC,EQ,80.55,80.85,77.9,78.3,78.2,79.4,98610.0,7798548.9,22-JUN-2011,1381.0,
INE134B01017,KECL,EQ,41.05,43.7,41.0,41.65,41.45,42.45,2243.0,93934.1,22-JUN-2011,63.0,
INE878B01027,KEI,EQ,21.2,21.35,20.7,20.9,20.85,20.85,45061.0,946124.25,22-JUN-2011,335.0,
INE990B01012,KEMROCK,EQ,517.35,523.0,517.0,518.05,517.05,518.9,22762.0,11791744.8,22-JUN-2011,67.0,
INE202H01019,KERNEX,EQ,93.5,94.35,89.35,90.15,90.35,93.45,22017.0,2005873.9,22-JUN-2011,333.0,
INE133B01019,KESARENT,EQ,46.0,46.1,45.1,45.95,46.0,46.55,3609.0,164603.6,22-JUN-2011,29.0,
INE087A01019,KESORAMIND,EQ,167.0,171.8,165.15,167.55,167.05,169.2,8920.0,1496083.5,22-JUN-2011,286.0,
INE438H01019,KFA,EQ,36.5,37.2,36.0,36.3,36.5,36.05,1515340.0,55170407.55,22-JUN-2011,6494.0,
INE299C01024,KGL,EQ,12.0,12.15,11.6,11.65,11.6,11.75,624867.0,7360561.6,22-JUN-2011,1319.0,
INE761A01019,KHAITANELE,EQ,108.9,117.9,104.8,109.2,117.8,109.0,1280.0,138364.7,22-JUN-2011,12.0,
INE731C01018,KHAITANLTD,EQ,30.0,30.0,30.0,30.0,30.0,30.1,50.0,1500.0,22-JUN-2011,2.0,
INE060B01014,KHANDSE,EQ,21.5,21.5,17.5,17.95,17.95,18.1,3872.0,79745.0,22-JUN-2011,7.0,
INE029L01018,KICL,EQ,600.0,634.0,600.0,625.9,630.0,623.5,611.0,383435.0,22-JUN-2011,41.0,
INE390H01012,KAMDHENU,EQ,16.55,17.15,16.55,17.1,17.1,17.25,516.0,8825.35,22-JUN-2011,6.0,
INE729D01010,KILITCH,EQ,50.5,50.95,48.9,50.15,50.2,51.0,1909.0,95867.1,22-JUN-2011,24.0,
INE267B01015,KINETICMOT,EQ,18.6,18.6,18.05,18.3,18.3,18.5,23080.0,426612.75,22-JUN-2011,87.0,
INE415I01015,KIRIINDUS,EQ,215.0,216.0,206.45,207.3,207.9,214.8,23214.0,4885106.55,22-JUN-2011,926.0,
INE732A01036,KIRLOSBROS,EQ,157.0,157.95,150.0,154.25,155.0,155.9,13160.0,1999046.45,22-JUN-2011,306.0,
INE146L01010,KIRLOSENG,EQ,120.0,122.0,120.0,120.2,120.0,120.8,2301.0,276445.85,22-JUN-2011,113.0,
INE250A01039,KIRLOSIND,EQ,300.0,300.0,282.1,288.4,287.95,286.05,1210.0,348770.5,22-JUN-2011,43.0,
INE147B01019,KITPLYIND,EQ,3.75,3.75,3.45,3.7,3.7,3.55,9880.0,35194.2,22-JUN-2011,30.0,
INE401H01017,KKCL,EQ,605.0,610.0,595.5,604.45,610.0,605.55,833.0,502738.75,22-JUN-2011,38.0,
INE799A01019,KLGSYSTEL,EQ,55.55,55.75,53.2,53.4,53.2,54.8,30644.0,1662374.7,22-JUN-2011,755.0,
INE014E01015,KLRF,EQ,25.25,25.5,24.35,24.45,24.45,25.25,1870.0,47372.4,22-JUN-2011,18.0,
INE157H01023,KMSUGAR,EQ,3.25,3.45,3.2,3.25,3.25,3.3,5367.0,17604.05,22-JUN-2011,30.0,
INE634I01011,KNRCON,EQ,118.0,123.9,113.0,121.75,123.9,120.15,23432.0,2846171.5,22-JUN-2011,219.0,
INE080B01012,KOHINOOR,EQ,48.8,48.8,45.7,46.2,46.0,47.9,48418.0,2263372.95,22-JUN-2011,562.0,
INE094I01018,KOLTEPATIL,EQ,45.2,45.2,42.9,43.1,43.0,44.3,20038.0,876328.9,22-JUN-2011,302.0,
INE746A01010,KOPDRUGS,BE,6.4,6.4,6.4,6.4,6.4,6.4,300.0,1920.0,22-JUN-2011,1.0,
INE082A01010,KOPRAN,EQ,22.0,22.1,20.0,20.2,20.15,21.35,79486.0,1670530.75,22-JUN-2011,522.0,
INE237A01028,KOTAKBANK,EQ,439.5,440.0,428.1,430.45,430.95,435.2,359821.0,155819396.45,22-JUN-2011,9664.0,
INF373I01015,KOTAKGOLD,EQ,2192.0,2194.7,2185.1,2189.4,2185.1,2187.6,31919.0,69920663.0,22-JUN-2011,329.0,
INF174K01518,KOTAKNIFTY,EQ,538.0,538.0,536.0,538.0,538.0,539.94,2852.0,1534296.1,22-JUN-2011,9.0,
INF373I01023,KOTAKPSUBK,EQ,389.0,391.0,383.0,384.62,384.0,392.78,482.0,185940.55,22-JUN-2011,40.0,
INE419A01022,KOTARISUG,EQ,5.9,6.1,5.85,5.85,5.85,5.95,4698.0,27792.25,22-JUN-2011,18.0,
INE720A01015,KOTHARIPET,EQ,7.2,7.3,7.1,7.15,7.15,7.2,6019.0,43179.65,22-JUN-2011,13.0,
INE823A01017,KOTHARIPRO,EQ,418.0,432.45,415.95,430.7,432.35,428.35,633.0,271251.2,22-JUN-2011,76.0,
INE406I01014,KOUTONS,EQ,26.3,26.9,25.35,25.65,26.0,26.3,56069.0,1462806.45,22-JUN-2011,686.0,
INE177F01017,KOVAI,BE,126.0,126.0,126.0,126.0,126.0,126.05,216.0,27216.0,22-JUN-2011,4.0,
INE836A01035,BSOFT,EQ,165.05,166.6,162.0,163.05,162.6,164.4,38366.0,6283220.7,22-JUN-2011,596.0,
INE930H01015,KPRMILL,EQ,115.0,118.0,111.6,116.4,117.4,117.2,3499.0,399315.5,22-JUN-2011,135.0,
INE001B01026,KRBL,EQ,25.45,25.5,24.35,24.65,24.6,25.0,316687.0,7882343.15,22-JUN-2011,1864.0,
INE409C01011,KRISHNAENG,EQ,3.85,4.0,3.85,4.0,4.0,3.8,27206.0,107684.0,22-JUN-2011,17.0,
INE999A01015,KSB,EQ,231.0,232.2,221.0,221.7,221.25,231.4,3501.0,791466.6,22-JUN-2011,165.0,
INE455I01011,KSCL,EQ,380.0,391.0,379.05,382.15,382.95,378.25,10489.0,4028262.9,22-JUN-2011,457.0,
INE953E01014,KSE,EQ,202.0,202.0,200.0,200.0,200.0,199.15,123.0,24646.0,22-JUN-2011,3.0,
INE216D01018,KSERASERA,EQ,11.0,11.05,11.0,11.0,11.0,11.0,251733.0,2769538.85,22-JUN-2011,325.0,
INE143H01015,KSK,EQ,113.75,115.0,112.1,112.6,112.8,114.35,88788.0,10061368.8,22-JUN-2011,2044.0,
INE907A01026,KSL,EQ,72.95,73.0,70.65,71.15,71.0,71.85,12649.0,902307.15,22-JUN-2011,314.0,
INE727D01022,KSOILS,EQ,19.7,19.95,18.6,18.65,18.75,19.35,3775716.0,72520705.3,22-JUN-2011,14343.0,
INE614B01018,KTKBANK,EQ,123.1,124.35,120.2,121.35,121.35,122.55,457860.0,56049145.3,22-JUN-2011,5502.0,
INE775B01025,KWALITY,EQ,125.0,131.3,124.5,130.65,130.3,125.2,861637.0,111265989.25,22-JUN-2011,8992.0,
INE651C01018,LAKPRE,EQ,45.55,45.65,44.0,44.6,44.3,46.45,2656.0,119250.7,22-JUN-2011,80.0,
INE992B01026,LAKSHMIEFL,EQ,39.9,39.9,37.5,38.1,38.0,39.25,25384.0,978278.9,22-JUN-2011,427.0,
INE938C01019,LAKSHMIMIL,EQ,1780.0,1796.0,1610.0,1744.05,1730.0,1765.0,1762.0,3074719.95,22-JUN-2011,58.0,
INE694C01018,LAKSHVILAS,EQ,115.0,118.4,111.2,111.85,111.3,116.95,166313.0,18838962.2,22-JUN-2011,1113.0,
INE943C01027,SRIPIPES,EQ,36.5,36.5,35.1,35.35,35.4,35.85,7590.0,271294.25,22-JUN-2011,119.0,
INE059D01012,LAOPALA,EQ,71.1,75.9,71.1,72.35,72.1,75.2,7364.0,540273.7,22-JUN-2011,111.0,
INE269B01029,LAXMIMACH,EQ,2108.0,2108.0,2065.0,2088.1,2090.0,2090.1,1671.0,3479173.4,22-JUN-2011,313.0,
INE938A01021,LCCINFOTEC,EQ,0.7,0.7,0.65,0.7,0.7,0.7,36718.0,24459.75,22-JUN-2011,20.0,
INE337A01034,LGBBROSLTD,EQ,259.05,267.25,259.0,266.75,267.25,259.55,3707.0,972190.5,22-JUN-2011,116.0,
INE201J01017,LGBFORGE,EQ,3.0,3.1,3.0,3.0,3.05,3.05,26630.0,80465.75,22-JUN-2011,47.0,
INE557B01019,LIBERTSHOE,EQ,94.35,95.9,90.0,90.85,90.7,92.6,22214.0,2034397.0,22-JUN-2011,509.0,
INE115A01026,LICHSGFIN,EQ,219.0,220.4,215.25,216.65,216.85,218.25,1665012.0,361704906.2,22-JUN-2011,28816.0,
INF732E01037,LIQUIDBEES,EQ,1000.0,1000.01,999.99,1000.0,999.99,1000.0,108171.0,108171447.38,22-JUN-2011,960.0,
INE785C01048,LITL,EQ,27.8,28.15,25.85,26.1,26.15,27.55,9657279.0,257805511.65,22-JUN-2011,32447.0,
INE245C01019,LEEL,EQ,50.2,51.35,49.0,49.15,49.3,50.25,16689.0,827032.4,22-JUN-2011,212.0,
INE174A01015,LLOYDFIN,EQ,1.25,1.25,1.25,1.25,1.25,1.3,15.0,18.75,22-JUN-2011,1.0,
INE292A01015,UTTAMVALUE,EQ,16.3,17.55,16.25,16.85,16.9,16.15,1623618.0,27655458.55,22-JUN-2011,4867.0,
INE862A01015,LML,EQ,8.95,9.05,8.7,8.75,8.8,8.9,104878.0,927386.95,22-JUN-2011,393.0,
INE848A01014,IZMO,EQ,19.6,19.6,17.4,17.5,17.55,17.05,4613.0,81010.0,22-JUN-2011,66.0,
INE397H01017,LOKESHMACH,EQ,44.4,44.4,40.35,40.35,40.35,41.3,2835.0,117927.05,22-JUN-2011,37.0,
INE947I01017,LOTUSEYE,EQ,10.95,10.95,10.35,10.65,10.5,10.9,7805.0,83337.65,22-JUN-2011,57.0,
INE597L01014,LOVABLE,EQ,396.5,408.4,392.25,396.2,395.0,393.35,1565057.0,626060708.75,22-JUN-2011,40659.0,
INE197J01017,LPDC,EQ,2.9,2.9,2.7,2.9,2.9,2.8,2583.0,7195.7,22-JUN-2011,12.0,
INE018A01030,LT,EQ,1653.1,1673.75,1648.0,1653.6,1653.2,1642.55,895979.0,1487770418.85,22-JUN-2011,52775.0,
INE547G01019,LUMAXAUTO,EQ,37.3,38.8,37.3,37.35,37.35,38.8,949.0,35579.05,22-JUN-2011,27.0,
INE162B01018,LUMAXIND,EQ,337.75,337.75,327.1,333.05,334.0,334.15,2497.0,828933.65,22-JUN-2011,119.0,
INE872H01019,LUMAXTECH,EQ,165.05,168.55,165.05,166.7,167.1,168.25,3159.0,526588.15,22-JUN-2011,21.0,
INE326A01037,LUPIN,EQ,443.7,443.7,424.15,425.85,425.6,435.1,390580.0,168304935.15,22-JUN-2011,11967.0,
INE933A01014,LYKALABS,EQ,19.0,19.35,18.6,19.05,18.6,18.85,11593.0,220667.75,22-JUN-2011,98.0,
INE101A01026,M&M,EQ,639.2,650.55,634.25,648.7,649.0,634.45,1417503.0,916239420.4,22-JUN-2011,30079.0,
INE774D01016,M&MFIN,EQ,616.0,619.0,613.0,616.7,619.0,614.4,8292.0,5108722.9,22-JUN-2011,716.0,
INF247L01023,MOM100,EQ,7.74,7.75,7.6,7.64,7.63,7.6,249443.0,1902152.58,22-JUN-2011,231.0,
INF247L01015,M50,EQ,70.95,72.77,70.35,71.27,71.2,71.34,36674.0,2626062.09,22-JUN-2011,489.0,
INE215I01019,MAANALU,EQ,59.9,60.0,59.1,60.0,60.0,59.25,1400.0,83740.0,22-JUN-2011,5.0,
INE925C01016,MADHAV,EQ,16.7,17.25,16.65,16.8,16.7,17.35,703.0,11916.2,22-JUN-2011,13.0,
INE378D01032,MADHUCON,EQ,84.65,87.5,83.5,83.95,84.7,84.3,8663.0,733188.9,22-JUN-2011,405.0,
INE331A01037,RAMCOCEM,EQ,83.45,83.8,81.0,81.1,81.0,83.1,49825.0,4084176.35,22-JUN-2011,1319.0,
INE414A01015,MADRASFERT,EQ,26.25,26.25,24.6,24.95,24.8,26.05,75044.0,1914839.65,22-JUN-2011,331.0,
INE511C01022,POONAWALLA,EQ,69.0,71.4,66.55,69.35,69.0,69.05,98447.0,6708757.15,22-JUN-2011,1499.0,
INE387I01016,MAGNUM,EQ,5.5,5.55,5.3,5.35,5.5,5.45,4162.0,22723.3,22-JUN-2011,13.0,
INE457A01014,MAHABANK,EQ,54.2,54.55,53.1,53.4,53.25,54.45,99480.0,5339240.95,22-JUN-2011,2216.0,
INE536H01010,MAHINDCIE,EQ,71.0,71.0,65.5,66.9,67.4,67.35,15068.0,1011932.4,22-JUN-2011,359.0,
INE850A01010,MAHINDUGIN,EQ,47.2,47.2,45.35,46.6,46.9,46.45,7799.0,359245.5,22-JUN-2011,158.0,
INE813A01018,MAHLIFE,EQ,352.0,352.0,334.0,335.3,335.0,340.15,1761.0,595727.0,22-JUN-2011,174.0,
INE288A01013,MAHSCOOTER,EQ,340.0,363.9,330.0,340.9,338.0,344.75,152.0,52029.05,22-JUN-2011,16.0,
INE271B01025,MAHSEAMLES,EQ,365.25,368.9,364.95,366.25,366.5,365.4,2629.0,962070.65,22-JUN-2011,115.0,
INE383H01017,MALUPAPER,EQ,13.65,13.85,13.45,13.45,13.45,13.8,1010.0,13677.25,22-JUN-2011,16.0,
INE272B01015,MALWACOTT,EQ,42.0,42.0,38.0,38.0,38.0,39.65,4785.0,183244.5,22-JUN-2011,72.0,
INE015D01022,MANAKSIA,EQ,69.0,69.35,68.0,68.2,68.0,68.6,5100.0,350548.85,22-JUN-2011,75.0,
INE201A01024,MANALIPETC,EQ,13.25,13.25,12.75,12.85,13.0,12.8,92115.0,1187218.2,22-JUN-2011,312.0,
INE522D01027,MANAPPURAM,EQ,56.5,57.45,56.4,57.0,57.0,56.35,486517.0,27760491.8,22-JUN-2011,4534.0,
INE087J01010,MANDHANA,EQ,183.5,184.4,180.0,180.35,180.1,180.15,153710.0,27857421.05,22-JUN-2011,403.0,
INE584F01014,MANGALAM,EQ,12.55,12.95,12.5,12.85,12.85,12.55,910.0,11640.15,22-JUN-2011,11.0,
INE558B01017,MANGCHEFER,EQ,29.65,29.95,28.8,29.3,29.35,29.55,141793.0,4145853.6,22-JUN-2011,832.0,
INE347A01017,MANGLMCEM,EQ,104.3,107.55,104.3,105.85,106.0,105.55,17527.0,1853790.7,22-JUN-2011,374.0,
INE805B01012,MANGTIMBER,EQ,16.25,16.8,15.8,16.0,16.0,16.75,2464.0,39828.7,22-JUN-2011,48.0,
INE993A01026,MANINDS,EQ,139.0,141.65,137.1,138.3,138.05,139.5,52550.0,7293765.3,22-JUN-2011,584.0,
INE949H01015,MANINFRA,EQ,110.0,118.0,106.1,107.85,108.0,112.5,10806.0,1188576.2,22-JUN-2011,358.0,
INE320D01018,MANJEERA,EQ,91.5,99.9,91.5,96.75,95.0,99.3,516.0,48883.5,22-JUN-2011,56.0,
INE435H01015,MANJUSHREE,EQ,72.6,76.0,72.6,75.05,75.0,72.8,2918.0,218585.05,22-JUN-2011,46.0,
INE867A01022,MANUGRAPH,EQ,51.7,51.7,50.2,50.85,50.85,50.85,5218.0,266106.85,22-JUN-2011,27.0,
INE882A01013,MARALOVER,EQ,12.95,13.35,12.8,12.8,12.8,13.2,4159.0,54082.25,22-JUN-2011,18.0,
INE941E01019,MARG,EQ,88.2,88.2,85.9,86.45,86.9,86.8,40696.0,3524214.1,22-JUN-2011,628.0,
INE196A01026,MARICO,EQ,143.95,143.95,138.5,139.95,139.5,142.7,706425.0,99272650.5,22-JUN-2011,2671.0,
INE750C01026,MARKSANS,EQ,2.15,2.25,2.15,2.2,2.25,2.15,313137.0,688332.25,22-JUN-2011,112.0,
INE585B01010,MARUTI,EQ,1145.15,1149.9,1117.1,1122.75,1123.0,1144.8,359730.0,405525987.45,22-JUN-2011,14338.0,
INE759A01021,MASTEK,EQ,104.4,107.2,104.05,104.85,104.55,104.15,70753.0,7473885.85,22-JUN-2011,1706.0,
INE636A01039,MAWANASUG,EQ,22.5,23.7,22.45,22.55,22.45,22.6,17329.0,399510.9,22-JUN-2011,81.0,
INE180A01020,MFSL,EQ,174.4,177.25,171.45,176.0,175.05,172.6,246296.0,43219817.4,22-JUN-2011,5770.0,
INE450G01024,VIPCLOTHNG,EQ,17.75,18.1,17.2,17.3,17.2,17.65,71176.0,1256678.95,22-JUN-2011,255.0,
INE748A01016,MBECL,EQ,156.4,156.4,147.0,147.9,148.5,149.3,16251.0,2404774.8,22-JUN-2011,532.0,
INE912H01013,MBLINFRA,EQ,139.0,139.0,136.1,137.4,137.1,137.55,24025.0,3292143.1,22-JUN-2011,212.0,
INE836H01014,MCDHOLDING,EQ,83.0,85.2,80.25,81.2,81.0,84.45,11958.0,990302.35,22-JUN-2011,251.0,
INE854D01016,MCDOWELL-N,EQ,938.65,939.5,920.0,931.0,921.0,918.75,273257.0,254739268.55,22-JUN-2011,9028.0,
INE942G01012,MCLEODRUSS,EQ,259.95,259.95,249.55,251.15,250.0,256.85,73143.0,18586524.6,22-JUN-2011,2004.0,
INE933B01012,MEGASOFT,EQ,22.0,24.5,22.0,23.05,23.25,23.15,8465.0,194661.3,22-JUN-2011,63.0,
INE974H01013,MEGH,EQ,10.85,11.6,10.65,11.35,11.45,10.85,239438.0,2701550.55,22-JUN-2011,762.0,
INE199A01012,PGHL,EQ,601.65,606.9,595.5,598.65,599.0,601.05,1979.0,1188480.65,22-JUN-2011,120.0,
INE998I01010,MHRIL,EQ,343.1,350.0,333.35,340.15,340.0,345.6,227501.0,78452288.95,22-JUN-2011,371.0,
INE287C01029,MIC,EQ,13.4,13.9,13.25,13.7,13.75,13.05,1026189.0,13888612.35,22-JUN-2011,3189.0,
INE019J01013,SASTASUNDR,EQ,39.0,39.0,36.0,36.3,36.9,38.4,25828.0,959551.75,22-JUN-2011,245.0,
INE358B01012,MICROTECH,EQ,125.2,127.0,122.25,124.0,125.5,125.2,13058.0,1621238.0,22-JUN-2011,220.0,
INE405E01015,MINDAIND,EQ,244.2,244.2,228.15,230.8,228.15,240.3,703.0,166481.95,22-JUN-2011,78.0,
INE018I01017,MINDTREE,EQ,368.0,368.0,356.0,358.7,356.5,355.4,23544.0,8498021.8,22-JUN-2011,1011.0,
INE831A01028,MIRCELECTR,EQ,25.65,25.65,24.5,24.55,24.75,25.15,73910.0,1825883.0,22-JUN-2011,280.0,
INE771A01026,MIRZAINT,EQ,22.35,22.5,21.4,21.65,21.55,22.1,109180.0,2384783.4,22-JUN-2011,375.0,
INE934B01028,MERCATOR,EQ,36.4,36.7,34.8,35.4,35.6,36.0,508086.0,18179262.95,22-JUN-2011,3386.0,
INE227C01017,MMFL,EQ,110.0,113.0,108.5,108.6,108.55,113.9,2180.0,239060.0,22-JUN-2011,119.0,
INE180C01018,CGCL,EQ,73.4,81.15,73.4,81.15,81.15,77.25,197449.0,14811498.1,22-JUN-2011,1739.0,
INE123F01029,MMTC,EQ,890.0,897.85,876.0,878.9,876.2,885.75,6489.0,5752655.4,22-JUN-2011,757.0,
INE490G01020,MOIL,EQ,332.45,333.35,325.05,326.35,326.5,330.7,147301.0,48252245.0,22-JUN-2011,3871.0,
INE743C01013,MONNETISPA,EQ,485.0,497.3,482.0,493.0,495.0,482.55,3303.0,1617759.85,22-JUN-2011,209.0,
INE274B01011,MONSANTO,EQ,1714.95,1714.95,1626.05,1636.3,1631.0,1689.05,1738.0,2883399.45,22-JUN-2011,321.0,
INE161G01019,MORARJETEX,EQ,14.15,15.05,14.15,14.9,14.9,15.05,409.0,6113.2,22-JUN-2011,16.0,
INE083A01026,MOREPENLAB,EQ,4.5,4.6,4.45,4.5,4.45,4.5,89828.0,406614.9,22-JUN-2011,147.0,
INE739A01015,MOSERBAER,EQ,38.3,38.85,37.05,37.25,37.35,37.35,485744.0,18343415.9,22-JUN-2011,3601.0,
INE775A01035,MOTHERSON,EQ,212.0,212.0,206.5,208.95,207.0,208.85,156313.0,32703278.15,22-JUN-2011,2163.0,
INE338I01027,MOTILALOFS,EQ,97.9,97.9,93.5,94.95,94.95,96.4,7026.0,669358.8,22-JUN-2011,259.0,
INE861B01015,MOTOGENFIN,EQ,44.3,47.9,44.3,45.0,45.0,45.0,1966.0,90380.15,22-JUN-2011,40.0,
INE356A01018,MPHASIS,EQ,422.5,434.95,421.3,425.65,423.3,424.35,71576.0,30567885.5,22-JUN-2011,3960.0,
INE943D01017,MPSLTD,EQ,34.05,35.35,34.05,34.7,34.3,35.4,1657.0,57143.1,22-JUN-2011,24.0,
INE883A01011,MRF,EQ,6593.05,6659.0,6225.1,6310.35,6325.0,6572.75,36463.0,230076989.7,22-JUN-2011,8197.0,
INE398B01018,MRO-TEK,EQ,15.5,15.65,14.9,15.4,15.6,15.0,6884.0,104552.3,22-JUN-2011,37.0,
INE103A01014,MRPL,EQ,73.0,74.9,71.8,74.15,74.2,72.25,990917.0,73190491.2,22-JUN-2011,8052.0,
INE752G01015,MSPL,EQ,44.5,46.7,43.7,44.2,44.5,45.0,5572.0,247407.5,22-JUN-2011,233.0,
INE153A01019,MTNL,EQ,42.7,42.85,41.95,42.15,42.15,42.55,279459.0,11786977.5,22-JUN-2011,2417.0,
INE311H01018,ELAND,EQ,53.5,53.7,53.15,53.3,53.65,53.5,16074.0,857044.35,22-JUN-2011,86.0,
INE022B01014,MUKANDENGG,EQ,30.85,30.85,29.1,29.3,29.8,29.65,3061.0,91276.45,22-JUN-2011,56.0,
INE304A01026,MUKANDLTD,EQ,41.75,42.95,41.7,42.2,41.75,42.6,6397.0,270690.5,22-JUN-2011,75.0,
INE374B01019,MUKTAARTS,EQ,36.0,36.0,34.85,35.4,34.95,35.2,1531.0,54063.7,22-JUN-2011,24.0,
INE742F01042,ADANIPORTS,EQ,149.9,150.6,146.5,148.1,147.5,148.35,487689.0,72203382.1,22-JUN-2011,9208.0,
INE672B01024,MUNJALAU,EQ,130.0,131.0,126.0,126.05,126.05,128.1,1814.0,235484.15,22-JUN-2011,60.0,
INE577A01027,MUNJALSHOW,EQ,58.05,60.05,57.0,57.35,57.5,58.7,8639.0,501002.6,22-JUN-2011,169.0,
INE806B01028,MURLIIND,EQ,24.75,26.0,24.5,24.5,24.5,24.95,1803.0,44927.4,22-JUN-2011,22.0,
INE692B01014,MURUDCERA,EQ,16.5,16.85,16.4,16.5,16.4,16.8,2245.0,37318.9,22-JUN-2011,23.0,
INE414G01012,MUTHOOTFIN,EQ,155.0,155.6,151.5,152.0,151.65,153.5,369374.0,56412912.8,22-JUN-2011,4458.0,
INE744I01034,MVL,EQ,26.9,27.0,25.45,25.8,26.0,26.65,1101850.0,28518145.95,22-JUN-2011,792.0,
INE141B01020,NOESISIND,EQ,15.5,15.75,15.5,15.75,15.75,15.5,1402.0,22006.05,22-JUN-2011,6.0,
INE651A01020,MYSOREBANK,EQ,592.7,608.0,591.2,594.95,594.0,603.25,1802.0,1075868.85,22-JUN-2011,139.0,
INF247L01031,MON100,EQ,99.05,101.5,99.0,99.26,99.25,102.04,975.0,97325.13,22-JUN-2011,25.0,
INE580A01013,NAGARFERT,EQ,31.7,32.2,31.25,31.4,31.4,31.6,1786099.0,56466890.75,22-JUN-2011,3024.0,
INE245I01016,NAGREEKCAP,EQ,29.3,30.0,29.0,29.3,29.3,28.45,71.0,2087.2,22-JUN-2011,10.0,
INE123B01028,NAGREEKEXP,EQ,23.9,23.9,21.45,22.35,22.7,22.2,1105.0,24050.0,22-JUN-2011,19.0,
INE049I01012,NAHARCAP,EQ,62.4,62.4,59.1,59.25,59.25,60.95,342.0,20454.75,22-JUN-2011,12.0,
INE289A01011,NAHARINDUS,EQ,58.5,58.5,49.8,50.1,50.0,53.5,4382.0,223478.55,22-JUN-2011,115.0,
INE308A01027,NAHARPOLY,EQ,28.75,28.75,27.5,28.6,28.6,27.75,1714.0,48400.4,22-JUN-2011,4.0,
INE290A01027,NAHARSPING,EQ,82.5,82.5,75.1,75.45,75.15,81.85,44530.0,3416858.85,22-JUN-2011,653.0,
INE875G01022,NANDAN,EQ,2.6,2.65,2.6,2.6,2.65,2.55,350178.0,910573.05,22-JUN-2011,78.0,
INE987B01018,NATCOPHARM,EQ,261.0,263.85,260.1,262.55,263.5,263.4,5007.0,1313117.65,22-JUN-2011,184.0,
INE139A01034,NATIONALUM,EQ,83.9,84.05,82.65,82.8,82.85,83.2,120527.0,10017000.4,22-JUN-2011,1143.0,
INE088B01015,NATNLSTEEL,EQ,18.0,18.25,16.9,17.0,17.0,17.95,54498.0,942276.4,22-JUN-2011,233.0,
INE663F01024,NAUKRI,EQ,723.15,740.0,723.15,734.9,728.3,731.65,107626.0,79106680.55,22-JUN-2011,339.0,
INE048G01018,NAVINFLUOR,EQ,283.0,285.0,282.0,283.55,284.8,285.1,14074.0,3987632.1,22-JUN-2011,273.0,
INE060A01024,NAVNETEDUL,EQ,61.0,61.25,59.5,60.1,59.8,60.95,73013.0,4401815.75,22-JUN-2011,769.0,
INE725A01022,NAVA,EQ,206.95,206.95,190.0,205.4,206.9,203.8,11115.0,2261700.55,22-JUN-2011,363.0,
INE868B01028,NCC,EQ,79.95,81.3,77.65,79.45,78.3,78.3,1100326.0,87829919.8,22-JUN-2011,5033.0,
INE732C01016,NCLIND,EQ,35.2,35.7,35.2,35.5,35.5,35.9,16932.0,599337.2,22-JUN-2011,72.0,
INE155G01029,NDTV,EQ,61.4,61.85,60.0,60.25,60.3,60.85,44462.0,2681102.05,22-JUN-2011,583.0,
INE023H01027,NECLIFE,EQ,24.75,25.3,24.0,24.65,24.9,24.35,54111.0,1324516.0,22-JUN-2011,247.0,
INE874D01022,NEHAINT,EQ,157.45,165.0,157.45,157.45,157.45,165.7,40872.0,6455313.8,22-JUN-2011,358.0,
INE189I01016,NELCAST,EQ,99.0,100.85,96.55,99.95,100.5,99.5,14852.0,1481209.9,22-JUN-2011,255.0,
INE045B01015,NELCO,EQ,69.0,69.9,68.0,68.3,68.4,68.85,25034.0,1721606.3,22-JUN-2011,445.0,
INE695B01025,COUNCODOS,EQ,2.55,2.55,2.3,2.35,2.3,2.5,15369.0,37030.6,22-JUN-2011,21.0,
INE588A01016,NEPCMICON,EQ,4.35,4.4,4.0,4.05,4.05,4.15,30405.0,124270.3,22-JUN-2011,83.0,
INE317F01027,NESCO,EQ,578.05,598.0,566.25,570.45,567.8,576.6,179375.0,105023497.9,22-JUN-2011,8838.0,
INE239A01016,NESTLEIND,EQ,3880.05,3936.9,3855.0,3914.25,3915.0,3887.9,7673.0,29895700.55,22-JUN-2011,1367.0,
INE553E01012,NET4,EQ,129.8,129.95,128.25,128.8,128.7,129.4,24391.0,3139919.7,22-JUN-2011,275.0,
INE870H01013,NETWORK18,EQ,142.1,142.1,135.05,135.5,135.9,142.1,8937.0,1224720.9,22-JUN-2011,228.0,
INE794A01010,NEULANDLAB,EQ,122.0,129.0,116.95,124.0,124.0,126.7,607.0,75418.6,22-JUN-2011,18.0,
INE747B01016,NEXTMEDIA,EQ,5.5,5.85,5.4,5.8,5.85,5.6,4241.0,23792.6,22-JUN-2011,25.0,
INE589A01014,NLCINDIA,EQ,96.4,96.4,93.2,93.65,93.2,95.7,153223.0,14439252.15,22-JUN-2011,3500.0,
INE870D01012,NFL,EQ,92.85,92.85,90.5,91.05,90.85,91.35,52767.0,4829023.8,22-JUN-2011,957.0,
INE848E01016,NHPC,EQ,23.45,23.5,23.0,23.05,23.1,23.35,1544852.0,35800716.0,22-JUN-2011,5587.0,
